id,BRAND,SET,CHOICE,FASH,QUAL,PRICE
85,0,7,0,0,0,0
85,1,8,1,0,1,0.0800000
85,2,8,0,1,0,0.1200000
85,3,8,0,0,0,0.0400000
85,0,8,0,0,0,0
86,1,1,0,0,0,0.1200000
86,2,1,0,1,0,0.1200000
86,3,1,1,0,1,0.0800000
86,0,1,0,0,0,0
86,1,2,0,1,1,0.1200000
86,2,2,0,0,1,0.1200000
86,3,2,0,1,0,0.1200000
86,0,2,1,0,0,0
86,1,3,0,0,1,0.0800000
86,2,3,1,1,1,0.2000000
86,3,3,0,1,0,0.0800000
86,0,3,0,0,0,0
86,1,4,1,0,0,0.0800000
86,2,4,0,0,1,0.1600000
86,3,4,0,1,1,0.2000000
86,0,4,0,0,0,0
86,1,5,0,0,0,0.0400000
86,2,5,1,1,0,0.1200000
86,3,5,0,1,0,0.0800000
86,0,5,0,0,0,0
86,1,6,0,0,0,0.0800000
86,2,6,0,0,1,0.1200000
86,3,6,1,1,0,0.0800000
86,0,6,0,0,0,0
86,1,7,0,1,1,0.2000000
86,2,7,0,0,0,0.0800000
86,3,7,1,0,1,0.0800000
86,0,7,0,0,0,0
86,1,8,0,0,1,0.0800000
86,2,8,1,1,0,0.1200000
86,3,8,0,0,0,0.0400000
86,0,8,0,0,0,0
87,1,1,0,0,0,0.1200000
87,2,1,0,1,0,0.1200000
87,3,1,1,0,1,0.0800000
87,0,1,0,0,0,0
87,1,2,0,1,1,0.1200000
87,2,2,1,0,1,0.1200000
87,3,2,0,1,0,0.1200000
87,0,2,0,0,0,0
87,1,3,0,0,1,0.0800000
87,2,3,0,1,1,0.2000000
87,3,3,1,1,0,0.0800000
87,0,3,0,0,0,0
87,1,4,0,0,0,0.0800000
87,2,4,0,0,1,0.1600000
87,3,4,0,1,1,0.2000000
87,0,4,1,0,0,0
87,1,5,1,0,0,0.0400000
87,2,5,0,1,0,0.1200000
87,3,5,0,1,0,0.0800000
87,0,5,0,0,0,0
87,1,6,0,0,0,0.0800000
87,2,6,0,0,1,0.1200000
87,3,6,1,1,0,0.0800000
87,0,6,0,0,0,0
87,1,7,0,1,1,0.2000000
87,2,7,0,0,0,0.0800000
87,3,7,1,0,1,0.0800000
87,0,7,0,0,0,0
87,1,8,0,0,1,0.0800000
87,2,8,1,1,0,0.1200000
87,3,8,0,0,0,0.0400000
87,0,8,0,0,0,0
88,1,1,0,0,0,0.1200000
88,2,1,0,1,0,0.1200000
88,3,1,1,0,1,0.0800000
88,0,1,0,0,0,0
88,1,2,0,1,1,0.1200000
88,2,2,1,0,1,0.1200000
88,3,2,0,1,0,0.1200000
88,0,2,0,0,0,0
88,1,3,1,0,1,0.0800000
88,2,3,0,1,1,0.2000000
88,3,3,0,1,0,0.0800000
88,0,3,0,0,0,0
88,1,4,0,0,0,0.0800000
88,2,4,0,0,1,0.1600000
88,3,4,1,1,1,0.2000000
88,0,4,0,0,0,0
88,1,5,0,0,0,0.0400000
88,2,5,0,1,0,0.1200000
88,3,5,0,1,0,0.0800000
88,0,5,1,0,0,0
88,1,6,0,0,0,0.0800000
88,2,6,1,0,1,0.1200000
88,3,6,0,1,0,0.0800000
88,0,6,0,0,0,0
88,1,7,0,1,1,0.2000000
88,2,7,0,0,0,0.0800000
88,3,7,1,0,1,0.0800000
88,0,7,0,0,0,0
88,1,8,1,0,1,0.0800000
88,2,8,0,1,0,0.1200000
88,3,8,0,0,0,0.0400000
88,0,8,0,0,0,0
89,1,1,0,0,0,0.1200000
89,2,1,0,1,0,0.1200000
89,3,1,1,0,1,0.0800000
89,0,1,0,0,0,0
89,1,2,0,1,1,0.1200000
89,2,2,1,0,1,0.1200000
89,3,2,0,1,0,0.1200000
89,0,2,0,0,0,0
89,1,3,1,0,1,0.0800000
89,2,3,0,1,1,0.2000000
89,3,3,0,1,0,0.0800000
89,0,3,0,0,0,0
89,1,4,0,0,0,0.0800000
89,2,4,1,0,1,0.1600000
89,3,4,0,1,1,0.2000000
89,0,4,0,0,0,0
89,1,5,0,0,0,0.0400000
89,2,5,1,1,0,0.1200000
89,3,5,0,1,0,0.0800000
89,0,5,0,0,0,0
89,1,6,1,0,0,0.0800000
89,2,6,0,0,1,0.1200000
89,3,6,0,1,0,0.0800000
89,0,6,0,0,0,0
89,1,7,1,1,1,0.2000000
89,2,7,0,0,0,0.0800000
89,3,7,0,0,1,0.0800000
89,0,7,0,0,0,0
89,1,8,1,0,1,0.0800000
89,2,8,0,1,0,0.1200000
89,3,8,0,0,0,0.0400000
89,0,8,0,0,0,0
90,1,1,0,0,0,0.1200000
90,2,1,0,1,0,0.1200000
90,3,1,1,0,1,0.0800000
90,0,1,0,0,0,0
90,1,2,0,1,1,0.1200000
90,2,2,1,0,1,0.1200000
90,3,2,0,1,0,0.1200000
90,0,2,0,0,0,0
90,1,3,0,0,1,0.0800000
90,2,3,0,1,1,0.2000000
90,3,3,0,1,0,0.0800000
90,0,3,1,0,0,0
90,1,4,0,0,0,0.0800000
90,2,4,1,0,1,0.1600000
90,3,4,0,1,1,0.2000000
90,0,4,0,0,0,0
90,1,5,0,0,0,0.0400000
90,2,5,1,1,0,0.1200000
90,3,5,0,1,0,0.0800000
90,0,5,0,0,0,0
90,1,6,0,0,0,0.0800000
90,2,6,1,0,1,0.1200000
90,3,6,0,1,0,0.0800000
90,0,6,0,0,0,0
90,1,7,0,1,1,0.2000000
90,2,7,0,0,0,0.0800000
90,3,7,1,0,1,0.0800000
90,0,7,0,0,0,0
90,1,8,1,0,1,0.0800000
90,2,8,0,1,0,0.1200000
90,3,8,0,0,0,0.0400000
90,0,8,0,0,0,0
91,1,1,0,0,0,0.1200000
91,2,1,0,1,0,0.1200000
91,3,1,1,0,1,0.0800000
91,0,1,0,0,0,0
91,1,2,1,1,1,0.1200000
91,2,2,0,0,1,0.1200000
91,3,2,0,1,0,0.1200000
91,0,2,0,0,0,0
91,1,3,1,0,1,0.0800000
91,2,3,0,1,1,0.2000000
91,3,3,0,1,0,0.0800000
91,0,3,0,0,0,0
91,1,4,0,0,0,0.0800000
91,2,4,1,0,1,0.1600000
91,3,4,0,1,1,0.2000000
91,0,4,0,0,0,0
91,1,5,0,0,0,0.0400000
91,2,5,0,1,0,0.1200000
91,3,5,0,1,0,0.0800000
91,0,5,1,0,0,0
91,1,6,0,0,0,0.0800000
91,2,6,1,0,1,0.1200000
91,3,6,0,1,0,0.0800000
91,0,6,0,0,0,0
91,1,7,0,1,1,0.2000000
91,2,7,0,0,0,0.0800000
91,3,7,1,0,1,0.0800000
91,0,7,0,0,0,0
91,1,8,1,0,1,0.0800000
91,2,8,0,1,0,0.1200000
91,3,8,0,0,0,0.0400000
91,0,8,0,0,0,0
92,1,1,0,0,0,0.1200000
92,2,1,0,1,0,0.1200000
92,3,1,1,0,1,0.0800000
92,0,1,0,0,0,0
92,1,2,1,1,1,0.1200000
92,2,2,0,0,1,0.1200000
92,3,2,0,1,0,0.1200000
92,0,2,0,0,0,0
92,1,3,0,0,1,0.0800000
92,2,3,1,1,1,0.2000000
92,3,3,0,1,0,0.0800000
92,0,3,0,0,0,0
92,1,4,0,0,0,0.0800000
92,2,4,1,0,1,0.1600000
92,3,4,0,1,1,0.2000000
92,0,4,0,0,0,0
92,1,5,0,0,0,0.0400000
92,2,5,0,1,0,0.1200000
92,3,5,1,1,0,0.0800000
92,0,5,0,0,0,0
92,1,6,0,0,0,0.0800000
92,2,6,1,0,1,0.1200000
92,3,6,0,1,0,0.0800000
92,0,6,0,0,0,0
92,1,7,0,1,1,0.2000000
92,2,7,0,0,0,0.0800000
92,3,7,0,0,1,0.0800000
92,0,7,1,0,0,0
92,1,8,1,0,1,0.0800000
92,2,8,0,1,0,0.1200000
92,3,8,0,0,0,0.0400000
92,0,8,0,0,0,0
93,1,1,0,0,0,0.1200000
93,2,1,0,1,0,0.1200000
93,3,1,1,0,1,0.0800000
93,0,1,0,0,0,0
93,1,2,0,1,1,0.1200000
93,2,2,1,0,1,0.1200000
93,3,2,0,1,0,0.1200000
93,0,2,0,0,0,0
93,1,3,0,0,1,0.0800000
93,2,3,1,1,1,0.2000000
93,3,3,0,1,0,0.0800000
93,0,3,0,0,0,0
93,1,4,0,0,0,0.0800000
93,2,4,1,0,1,0.1600000
93,3,4,0,1,1,0.2000000
93,0,4,0,0,0,0
93,1,5,0,0,0,0.0400000
93,2,5,0,1,0,0.1200000
93,3,5,0,1,0,0.0800000
93,0,5,1,0,0,0
93,1,6,0,0,0,0.0800000
93,2,6,1,0,1,0.1200000
93,3,6,0,1,0,0.0800000
93,0,6,0,0,0,0
93,1,7,0,1,1,0.2000000
93,2,7,0,0,0,0.0800000
93,3,7,1,0,1,0.0800000
93,0,7,0,0,0,0
93,1,8,0,0,1,0.0800000
93,2,8,0,1,0,0.1200000
93,3,8,0,0,0,0.0400000
93,0,8,1,0,0,0
94,1,1,0,0,0,0.1200000
94,2,1,0,1,0,0.1200000
94,3,1,1,0,1,0.0800000
94,0,1,0,0,0,0
94,1,2,0,1,1,0.1200000
94,2,2,1,0,1,0.1200000
94,3,2,0,1,0,0.1200000
94,0,2,0,0,0,0
94,1,3,1,0,1,0.0800000
94,2,3,0,1,1,0.2000000
94,3,3,0,1,0,0.0800000
94,0,3,0,0,0,0
94,1,4,0,0,0,0.0800000
94,2,4,1,0,1,0.1600000
94,3,4,0,1,1,0.2000000
94,0,4,0,0,0,0
94,1,5,0,0,0,0.0400000
94,2,5,0,1,0,0.1200000
94,3,5,1,1,0,0.0800000
94,0,5,0,0,0,0
94,1,6,0,0,0,0.0800000
94,2,6,1,0,1,0.1200000
94,3,6,0,1,0,0.0800000
94,0,6,0,0,0,0
94,1,7,0,1,1,0.2000000
94,2,7,0,0,0,0.0800000
94,3,7,1,0,1,0.0800000
94,0,7,0,0,0,0
94,1,8,1,0,1,0.0800000
94,2,8,0,1,0,0.1200000
94,3,8,0,0,0,0.0400000
94,0,8,0,0,0,0
95,1,1,0,0,0,0.1200000
95,2,1,0,1,0,0.1200000
95,3,1,1,0,1,0.0800000
95,0,1,0,0,0,0
95,1,2,0,1,1,0.1200000
95,2,2,1,0,1,0.1200000
95,3,2,0,1,0,0.1200000
95,0,2,0,0,0,0
95,1,3,1,0,1,0.0800000
95,2,3,0,1,1,0.2000000
95,3,3,0,1,0,0.0800000
95,0,3,0,0,0,0
95,1,4,0,0,0,0.0800000
95,2,4,1,0,1,0.1600000
95,3,4,0,1,1,0.2000000
95,0,4,0,0,0,0
95,1,5,0,0,0,0.0400000
95,2,5,0,1,0,0.1200000
95,3,5,0,1,0,0.0800000
95,0,5,1,0,0,0
95,1,6,0,0,0,0.0800000
95,2,6,1,0,1,0.1200000
95,3,6,0,1,0,0.0800000
95,0,6,0,0,0,0
95,1,7,0,1,1,0.2000000
95,2,7,0,0,0,0.0800000
95,3,7,0,0,1,0.0800000
95,0,7,1,0,0,0
95,1,8,1,0,1,0.0800000
95,2,8,0,1,0,0.1200000
95,3,8,0,0,0,0.0400000
95,0,8,0,0,0,0
96,1,1,0,0,0,0.1200000
96,2,1,0,1,0,0.1200000
96,3,1,1,0,1,0.0800000
96,0,1,0,0,0,0
96,1,2,0,1,1,0.1200000
96,2,2,1,0,1,0.1200000
96,3,2,0,1,0,0.1200000
96,0,2,0,0,0,0
96,1,3,0,0,1,0.0800000
96,2,3,0,1,1,0.2000000
96,3,3,0,1,0,0.0800000
96,0,3,1,0,0,0
96,1,4,0,0,0,0.0800000
96,2,4,1,0,1,0.1600000
96,3,4,0,1,1,0.2000000
96,0,4,0,0,0,0
96,1,5,0,0,0,0.0400000
96,2,5,0,1,0,0.1200000
96,3,5,0,1,0,0.0800000
96,0,5,1,0,0,0
96,1,6,0,0,0,0.0800000
96,2,6,1,0,1,0.1200000
96,3,6,0,1,0,0.0800000
96,0,6,0,0,0,0
96,1,7,0,1,1,0.2000000
96,2,7,0,0,0,0.0800000
96,3,7,1,0,1,0.0800000
96,0,7,0,0,0,0
96,1,8,1,0,1,0.0800000
96,2,8,0,1,0,0.1200000
96,3,8,0,0,0,0.0400000
96,0,8,0,0,0,0
97,1,1,0,0,0,0.1200000
97,2,1,0,1,0,0.1200000
97,3,1,1,0,1,0.0800000
97,0,1,0,0,0,0
97,1,2,1,1,1,0.1200000
97,2,2,0,0,1,0.1200000
97,3,2,0,1,0,0.1200000
97,0,2,0,0,0,0
97,1,3,1,0,1,0.0800000
97,2,3,0,1,1,0.2000000
97,3,3,0,1,0,0.0800000
97,0,3,0,0,0,0
97,1,4,0,0,0,0.0800000
97,2,4,0,0,1,0.1600000
97,3,4,1,1,1,0.2000000
97,0,4,0,0,0,0
97,1,5,0,0,0,0.0400000
97,2,5,0,1,0,0.1200000
97,3,5,1,1,0,0.0800000
97,0,5,0,0,0,0
97,1,6,0,0,0,0.0800000
97,2,6,0,0,1,0.1200000
97,3,6,0,1,0,0.0800000
97,0,6,1,0,0,0
97,1,7,1,1,1,0.2000000
97,2,7,0,0,0,0.0800000
97,3,7,0,0,1,0.0800000
97,0,7,0,0,0,0
97,1,8,0,0,1,0.0800000
97,2,8,0,1,0,0.1200000
97,3,8,0,0,0,0.0400000
97,0,8,1,0,0,0
98,1,1,0,0,0,0.1200000
98,2,1,1,1,0,0.1200000
98,3,1,0,0,1,0.0800000
98,0,1,0,0,0,0
98,1,2,0,1,1,0.1200000
98,2,2,0,0,1,0.1200000
98,3,2,0,1,0,0.1200000
98,0,2,1,0,0,0
98,1,3,0,0,1,0.0800000
98,2,3,0,1,1,0.2000000
98,3,3,0,1,0,0.0800000
98,0,3,1,0,0,0
98,1,4,1,0,0,0.0800000
98,2,4,0,0,1,0.1600000
98,3,4,0,1,1,0.2000000
98,0,4,0,0,0,0
98,1,5,0,0,0,0.0400000
98,2,5,0,1,0,0.1200000
98,3,5,0,1,0,0.0800000
98,0,5,1,0,0,0
98,1,6,1,0,0,0.0800000
98,2,6,0,0,1,0.1200000
98,3,6,0,1,0,0.0800000
98,0,6,0,0,0,0
98,1,7,0,1,1,0.2000000
98,2,7,0,0,0,0.0800000
98,3,7,1,0,1,0.0800000
98,0,7,0,0,0,0
98,1,8,0,0,1,0.0800000
98,2,8,0,1,0,0.1200000
98,3,8,1,0,0,0.0400000
98,0,8,0,0,0,0
99,1,1,0,0,0,0.1200000
99,2,1,0,1,0,0.1200000
99,3,1,1,0,1,0.0800000
99,0,1,0,0,0,0
99,1,2,1,1,1,0.1200000
99,2,2,0,0,1,0.1200000
99,3,2,0,1,0,0.1200000
99,0,2,0,0,0,0
99,1,3,0,0,1,0.0800000
99,2,3,1,1,1,0.2000000
99,3,3,0,1,0,0.0800000
99,0,3,0,0,0,0
99,1,4,0,0,0,0.0800000
99,2,4,0,0,1,0.1600000
99,3,4,1,1,1,0.2000000
99,0,4,0,0,0,0
99,1,5,0,0,0,0.0400000
99,2,5,0,1,0,0.1200000
99,3,5,0,1,0,0.0800000
99,0,5,1,0,0,0
99,1,6,0,0,0,0.0800000
99,2,6,1,0,1,0.1200000
99,3,6,0,1,0,0.0800000
99,0,6,0,0,0,0
99,1,7,0,1,1,0.2000000
99,2,7,0,0,0,0.0800000
99,3,7,0,0,1,0.0800000
99,0,7,1,0,0,0
99,1,8,1,0,1,0.0800000
99,2,8,0,1,0,0.1200000
99,3,8,0,0,0,0.0400000
99,0,8,0,0,0,0
100,1,1,0,0,0,0.1200000
100,2,1,0,1,0,0.1200000
100,3,1,1,0,1,0.0800000
100,0,1,0,0,0,0
100,1,2,1,1,1,0.1200000
100,2,2,0,0,1,0.1200000
100,3,2,0,1,0,0.1200000
100,0,2,0,0,0,0
100,1,3,0,0,1,0.0800000
100,2,3,1,1,1,0.2000000
100,3,3,0,1,0,0.0800000
100,0,3,0,0,0,0
100,1,4,1,0,0,0.0800000
100,2,4,0,0,1,0.1600000
100,3,4,0,1,1,0.2000000
100,0,4,0,0,0,0
100,1,5,0,0,0,0.0400000
100,2,5,0,1,0,0.1200000
100,3,5,1,1,0,0.0800000
100,0,5,0,0,0,0
100,1,6,0,0,0,0.0800000
100,2,6,1,0,1,0.1200000
100,3,6,0,1,0,0.0800000
100,0,6,0,0,0,0
100,1,7,1,1,1,0.2000000
100,2,7,0,0,0,0.0800000
100,3,7,0,0,1,0.0800000
100,0,7,0,0,0,0
100,1,8,0,0,1,0.0800000
100,2,8,1,1,0,0.1200000
100,3,8,0,0,0,0.0400000
100,0,8,0,0,0,0
101,1,1,0,0,0,0.1200000
101,2,1,1,1,0,0.1200000
101,3,1,0,0,1,0.0800000
101,0,1,0,0,0,0
101,1,2,0,1,1,0.1200000
101,2,2,0,0,1,0.1200000
101,3,2,0,1,0,0.1200000
101,0,2,1,0,0,0
101,1,3,0,0,1,0.0800000
101,2,3,0,1,1,0.2000000
101,3,3,0,1,0,0.0800000
101,0,3,1,0,0,0
101,1,4,0,0,0,0.0800000
101,2,4,0,0,1,0.1600000
101,3,4,1,1,1,0.2000000
101,0,4,0,0,0,0
101,1,5,0,0,0,0.0400000
101,2,5,1,1,0,0.1200000
101,3,5,0,1,0,0.0800000
101,0,5,0,0,0,0
101,1,6,0,0,0,0.0800000
101,2,6,0,0,1,0.1200000
101,3,6,1,1,0,0.0800000
101,0,6,0,0,0,0
101,1,7,0,1,1,0.2000000
101,2,7,0,0,0,0.0800000
101,3,7,0,0,1,0.0800000
101,0,7,1,0,0,0
101,1,8,0,0,1,0.0800000
101,2,8,1,1,0,0.1200000
101,3,8,0,0,0,0.0400000
101,0,8,0,0,0,0
102,1,1,0,0,0,0.1200000
102,2,1,0,1,0,0.1200000
102,3,1,0,0,1,0.0800000
102,0,1,1,0,0,0
102,1,2,1,1,1,0.1200000
102,2,2,0,0,1,0.1200000
102,3,2,0,1,0,0.1200000
102,0,2,0,0,0,0
102,1,3,0,0,1,0.0800000
102,2,3,0,1,1,0.2000000
102,3,3,0,1,0,0.0800000
102,0,3,1,0,0,0
102,1,4,0,0,0,0.0800000
102,2,4,0,0,1,0.1600000
102,3,4,1,1,1,0.2000000
102,0,4,0,0,0,0
102,1,5,0,0,0,0.0400000
102,2,5,1,1,0,0.1200000
102,3,5,0,1,0,0.0800000
102,0,5,0,0,0,0
102,1,6,0,0,0,0.0800000
102,2,6,1,0,1,0.1200000
102,3,6,0,1,0,0.0800000
102,0,6,0,0,0,0
102,1,7,0,1,1,0.2000000
102,2,7,0,0,0,0.0800000
102,3,7,1,0,1,0.0800000
102,0,7,0,0,0,0
102,1,8,1,0,1,0.0800000
102,2,8,0,1,0,0.1200000
102,3,8,0,0,0,0.0400000
102,0,8,0,0,0,0
103,1,1,0,0,0,0.1200000
103,2,1,1,1,0,0.1200000
103,3,1,0,0,1,0.0800000
103,0,1,0,0,0,0
103,1,2,1,1,1,0.1200000
103,2,2,0,0,1,0.1200000
103,3,2,0,1,0,0.1200000
103,0,2,0,0,0,0
103,1,3,1,0,1,0.0800000
103,2,3,0,1,1,0.2000000
103,3,3,0,1,0,0.0800000
103,0,3,0,0,0,0
103,1,4,0,0,0,0.0800000
103,2,4,0,0,1,0.1600000
103,3,4,1,1,1,0.2000000
103,0,4,0,0,0,0
103,1,5,0,0,0,0.0400000
103,2,5,1,1,0,0.1200000
103,3,5,0,1,0,0.0800000
103,0,5,0,0,0,0
103,1,6,0,0,0,0.0800000
103,2,6,1,0,1,0.1200000
103,3,6,0,1,0,0.0800000
103,0,6,0,0,0,0
103,1,7,0,1,1,0.2000000
103,2,7,0,0,0,0.0800000
103,3,7,1,0,1,0.0800000
103,0,7,0,0,0,0
103,1,8,0,0,1,0.0800000
103,2,8,0,1,0,0.1200000
103,3,8,1,0,0,0.0400000
103,0,8,0,0,0,0
104,1,1,0,0,0,0.1200000
104,2,1,0,1,0,0.1200000
104,3,1,0,0,1,0.0800000
104,0,1,1,0,0,0
104,1,2,0,1,1,0.1200000
104,2,2,0,0,1,0.1200000
104,3,2,0,1,0,0.1200000
104,0,2,1,0,0,0
104,1,3,0,0,1,0.0800000
104,2,3,0,1,1,0.2000000
104,3,3,1,1,0,0.0800000
104,0,3,0,0,0,0
104,1,4,0,0,0,0.0800000
104,2,4,0,0,1,0.1600000
104,3,4,1,1,1,0.2000000
104,0,4,0,0,0,0
104,1,5,0,0,0,0.0400000
104,2,5,0,1,0,0.1200000
104,3,5,1,1,0,0.0800000
104,0,5,0,0,0,0
104,1,6,0,0,0,0.0800000
104,2,6,0,0,1,0.1200000
104,3,6,1,1,0,0.0800000
104,0,6,0,0,0,0
104,1,7,0,1,1,0.2000000
104,2,7,0,0,0,0.0800000
104,3,7,0,0,1,0.0800000
104,0,7,1,0,0,0
104,1,8,0,0,1,0.0800000
104,2,8,1,1,0,0.1200000
104,3,8,0,0,0,0.0400000
104,0,8,0,0,0,0
105,1,1,0,0,0,0.1200000
105,2,1,1,1,0,0.1200000
105,3,1,0,0,1,0.0800000
105,0,1,0,0,0,0
105,1,2,1,1,1,0.1200000
105,2,2,0,0,1,0.1200000
105,3,2,0,1,0,0.1200000
105,0,2,0,0,0,0
105,1,3,0,0,1,0.0800000
105,2,3,0,1,1,0.2000000
105,3,3,1,1,0,0.0800000
105,0,3,0,0,0,0
105,1,4,0,0,0,0.0800000
105,2,4,0,0,1,0.1600000
105,3,4,1,1,1,0.2000000
105,0,4,0,0,0,0
105,1,5,0,0,0,0.0400000
105,2,5,1,1,0,0.1200000
105,3,5,0,1,0,0.0800000
105,0,5,0,0,0,0
105,1,6,0,0,0,0.0800000
105,2,6,0,0,1,0.1200000
105,3,6,0,1,0,0.0800000
105,0,6,1,0,0,0
105,1,7,0,1,1,0.2000000
105,2,7,0,0,0,0.0800000
105,3,7,0,0,1,0.0800000
105,0,7,1,0,0,0
105,1,8,0,0,1,0.0800000
105,2,8,0,1,0,0.1200000
105,3,8,0,0,0,0.0400000
105,0,8,1,0,0,0
106,1,1,0,0,0,0.1200000
106,2,1,0,1,0,0.1200000
106,3,1,0,0,1,0.0800000
106,0,1,1,0,0,0
106,1,2,0,1,1,0.1200000
106,2,2,0,0,1,0.1200000
106,3,2,1,1,0,0.1200000
106,0,2,0,0,0,0
106,1,3,0,0,1,0.0800000
106,2,3,0,1,1,0.2000000
106,3,3,1,1,0,0.0800000
106,0,3,0,0,0,0
106,1,4,0,0,0,0.0800000
106,2,4,0,0,1,0.1600000
106,3,4,0,1,1,0.2000000
106,0,4,1,0,0,0
106,1,5,0,0,0,0.0400000
106,2,5,1,1,0,0.1200000
106,3,5,0,1,0,0.0800000
106,0,5,0,0,0,0
106,1,6,0,0,0,0.0800000
106,2,6,0,0,1,0.1200000
106,3,6,1,1,0,0.0800000
106,0,6,0,0,0,0
106,1,7,0,1,1,0.2000000
106,2,7,0,0,0,0.0800000
106,3,7,0,0,1,0.0800000
106,0,7,1,0,0,0
106,1,8,0,0,1,0.0800000
106,2,8,0,1,0,0.1200000
106,3,8,0,0,0,0.0400000
106,0,8,1,0,0,0
107,1,1,0,0,0,0.1200000
107,2,1,1,1,0,0.1200000
107,3,1,0,0,1,0.0800000
107,0,1,0,0,0,0
107,1,2,1,1,1,0.1200000
107,2,2,0,0,1,0.1200000
107,3,2,0,1,0,0.1200000
107,0,2,0,0,0,0
107,1,3,0,0,1,0.0800000
107,2,3,0,1,1,0.2000000
107,3,3,0,1,0,0.0800000
107,0,3,1,0,0,0
107,1,4,0,0,0,0.0800000
107,2,4,0,0,1,0.1600000
107,3,4,0,1,1,0.2000000
107,0,4,1,0,0,0
107,1,5,0,0,0,0.0400000
107,2,5,0,1,0,0.1200000
107,3,5,1,1,0,0.0800000
107,0,5,0,0,0,0
107,1,6,0,0,0,0.0800000
107,2,6,0,0,1,0.1200000
107,3,6,0,1,0,0.0800000
107,0,6,1,0,0,0
107,1,7,0,1,1,0.2000000
107,2,7,0,0,0,0.0800000
107,3,7,0,0,1,0.0800000
107,0,7,1,0,0,0
107,1,8,0,0,1,0.0800000
107,2,8,0,1,0,0.1200000
107,3,8,0,0,0,0.0400000
107,0,8,1,0,0,0
108,1,1,0,0,0,0.1200000
108,2,1,1,1,0,0.1200000
108,3,1,0,0,1,0.0800000
108,0,1,0,0,0,0
108,1,2,1,1,1,0.1200000
108,2,2,0,0,1,0.1200000
108,3,2,0,1,0,0.1200000
108,0,2,0,0,0,0
108,1,3,1,0,1,0.0800000
108,2,3,0,1,1,0.2000000
108,3,3,0,1,0,0.0800000
108,0,3,0,0,0,0
108,1,4,0,0,0,0.0800000
108,2,4,0,0,1,0.1600000
108,3,4,0,1,1,0.2000000
108,0,4,1,0,0,0
108,1,5,0,0,0,0.0400000
108,2,5,1,1,0,0.1200000
108,3,5,0,1,0,0.0800000
108,0,5,0,0,0,0
108,1,6,0,0,0,0.0800000
108,2,6,1,0,1,0.1200000
108,3,6,0,1,0,0.0800000
108,0,6,0,0,0,0
108,1,7,0,1,1,0.2000000
108,2,7,0,0,0,0.0800000
108,3,7,0,0,1,0.0800000
108,0,7,1,0,0,0
108,1,8,0,0,1,0.0800000
108,2,8,1,1,0,0.1200000
108,3,8,0,0,0,0.0400000
108,0,8,0,0,0,0
109,1,1,0,0,0,0.1200000
109,2,1,1,1,0,0.1200000
109,3,1,0,0,1,0.0800000
109,0,1,0,0,0,0
109,1,2,0,1,1,0.1200000
109,2,2,1,0,1,0.1200000
109,3,2,0,1,0,0.1200000
109,0,2,0,0,0,0
109,1,3,0,0,1,0.0800000
109,2,3,0,1,1,0.2000000
109,3,3,0,1,0,0.0800000
109,0,3,1,0,0,0
109,1,4,0,0,0,0.0800000
109,2,4,0,0,1,0.1600000
109,3,4,1,1,1,0.2000000
109,0,4,0,0,0,0
109,1,5,0,0,0,0.0400000
109,2,5,1,1,0,0.1200000
109,3,5,0,1,0,0.0800000
109,0,5,0,0,0,0
109,1,6,0,0,0,0.0800000
109,2,6,0,0,1,0.1200000
109,3,6,1,1,0,0.0800000
109,0,6,0,0,0,0
109,1,7,0,1,1,0.2000000
109,2,7,0,0,0,0.0800000
109,3,7,0,0,1,0.0800000
109,0,7,1,0,0,0
109,1,8,0,0,1,0.0800000
109,2,8,0,1,0,0.1200000
109,3,8,0,0,0,0.0400000
109,0,8,1,0,0,0
110,1,1,0,0,0,0.1200000
110,2,1,1,1,0,0.1200000
110,3,1,0,0,1,0.0800000
110,0,1,0,0,0,0
110,1,2,1,1,1,0.1200000
110,2,2,0,0,1,0.1200000
110,3,2,0,1,0,0.1200000
110,0,2,0,0,0,0
110,1,3,0,0,1,0.0800000
110,2,3,0,1,1,0.2000000
110,3,3,1,1,0,0.0800000
110,0,3,0,0,0,0
110,1,4,0,0,0,0.0800000
110,2,4,0,0,1,0.1600000
110,3,4,1,1,1,0.2000000
110,0,4,0,0,0,0
110,1,5,0,0,0,0.0400000
110,2,5,0,1,0,0.1200000
110,3,5,0,1,0,0.0800000
110,0,5,1,0,0,0
110,1,6,1,0,0,0.0800000
110,2,6,0,0,1,0.1200000
110,3,6,0,1,0,0.0800000
110,0,6,0,0,0,0
110,1,7,0,1,1,0.2000000
110,2,7,0,0,0,0.0800000
110,3,7,1,0,1,0.0800000
110,0,7,0,0,0,0
110,1,8,0,0,1,0.0800000
110,2,8,1,1,0,0.1200000
110,3,8,0,0,0,0.0400000
110,0,8,0,0,0,0
111,1,1,0,0,0,0.1200000
111,2,1,1,1,0,0.1200000
111,3,1,0,0,1,0.0800000
111,0,1,0,0,0,0
111,1,2,0,1,1,0.1200000
111,2,2,0,0,1,0.1200000
111,3,2,1,1,0,0.1200000
111,0,2,0,0,0,0
111,1,3,0,0,1,0.0800000
111,2,3,0,1,1,0.2000000
111,3,3,1,1,0,0.0800000
111,0,3,0,0,0,0
111,1,4,0,0,0,0.0800000
111,2,4,0,0,1,0.1600000
111,3,4,1,1,1,0.2000000
111,0,4,0,0,0,0
